Date,Symbol,Company Name,Type,Split Ratio
"Dec 29, 2017",DXF,Eason Technology Ltd.,Reverse,1 for 3
"Dec 22, 2017",WINT,Windtree Therapeutics Inc,Reverse,1 for 20
"Dec 22, 2017",HRGN,Harvard Apparatus Regenerative Technology Inc,Reverse,1 for 20
"Dec 20, 2017",PMTS,Cpi Card Group Inc,Reverse,1 for 5
"Dec 20, 2017",ELOX,Eloxx Pharmaceuticals Inc,Reverse,1 for 20
"Dec 13, 2017",MGLD,Marygold Companies Inc,Reverse,1 for 30
"Dec 8, 2017",PCSA,Processa Pharmaceuticals Inc,Reverse,1 for 7
"Dec 8, 2017",HQI,Hirequest Inc,Reverse,1 for 12
"Dec 7, 2017",ICLD,Intercloud Systems Inc,Reverse,1 for 4
"Dec 5, 2017",PCOA,Pendrell Corp,Reverse,1 for 100
"Dec 4, 2017",SYNE,Synthesis Energy Systems Inc,Reverse,1 for 8
"Nov 22, 2017",ELTK,Eltek Ltd.,Reverse,1 for 5
"Nov 21, 2017",INAPQ,Internap Corp,Reverse,1 for 4
"Nov 21, 2017",COSM,Cosmos Health Inc,Reverse,1 for 10
"Nov 20, 2017",MTW,Manitowoc Co Inc,Reverse,1 for 4
"Nov 16, 2017",ORGS,Orgenesis Inc,Reverse,1 for 12
"Nov 16, 2017",ARCT,Arcturus Therapeutics Holdings Inc,Reverse,1 for 7
"Nov 10, 2017",SINT,Sintx Technologies Inc,Reverse,1 for 12
"Nov 10, 2017",LODE,Comstock Inc,Reverse,1 for 5
"Nov 9, 2017",YECO,Yulong Eco-materials Ltd.,Reverse,1 for 5
"Nov 8, 2017",SPIEF,Spi Energy Co Ltd.,Reverse,1 for 10
"Nov 8, 2017",PBLA,Panbela Therapeutics Inc,Reverse,1 for 10
"Nov 6, 2017",MLNTQ,Melinta Therapeutics Inc,Reverse,1 for 5
"Nov 6, 2017",CEMP,Cempra Inc,Reverse,1 for 5
"Nov 3, 2017",BCDA,Biocardia Inc,Reverse,1 for 12
"Nov 2, 2017",TWO,Two Harbors Investment Corp,Reverse,1 for 2
"Nov 2, 2017",PSHG,Performance Shipping Inc,Reverse,1 for 7
"Nov 1, 2017",LADX,Ladrx Corp,Reverse,1 for 6
"Oct 30, 2017",MARA,Mara Holdings Inc,Reverse,1 for 4
"Oct 24, 2017",VNCE,Vince Holding Corp,Reverse,1 for 10
"Oct 16, 2017",ASTC,Astrotech Corp,Reverse,1 for 5
"Oct 13, 2017",NUWE,Nuwellis Inc,Reverse,1 for 20
"Oct 11, 2017",SIMPQ,Simply Inc,Reverse,1 for 5
"Oct 10, 2017",TNDM,Tandem Diabetes Care Inc,Reverse,1 for 10
"Oct 6, 2017",TOPS,Top Ships Inc,Reverse,1 for 2
"Oct 6, 2017",SLNO,Soleno Therapeutics Inc,Reverse,1 for 5
"Oct 6, 2017",RNVA,Rennova Health Inc,Reverse,1 for 15
"Oct 6, 2017",MRINQ,Marin Software Inc,Reverse,1 for 7
"Oct 6, 2017",ADYX,Adynxx Inc,Reverse,1 for 10
"Oct 5, 2017",BINI,Bollinger Innovations Inc,Reverse,1 for 10
"Oct 1, 2017",LVO,Liveone Inc,Reverse,1 for 3
"Sep 29, 2017",TWER,Towerstream Corp,Reverse,1 for 75.02
"Sep 25, 2017",PSHG,Performance Shipping Inc,Reverse,1 for 3
"Sep 25, 2017",ENLV,Enlivex Therapeutics Ltd.,Reverse,1 for 5
"Sep 22, 2017",ORIG,Ocean Rig Udw Inc,Reverse,"1 for 9,090.91"
"Sep 21, 2017",ACER,Acer Therapeutics Inc,Reverse,1 for 10.35
"Sep 19, 2017",SPIEF,Spi Energy Co Ltd.,Reverse,1 for 10
"Sep 11, 2017",KNX,Knight-swift Transportation Holdings Inc,Reverse,1 for 1.39
"Sep 6, 2017",SBET,Sharplink Gaming Ltd.,Reverse,1 for 3
"Sep 6, 2017",MACK,Merrimack Pharmaceuticals Inc,Reverse,1 for 10
"Sep 1, 2017",MFGP,Micro Focus International PLC,Reverse,1 for 1.08
"Sep 1, 2017",COHN,Cohen & Co Inc,Reverse,1 for 10
"Aug 30, 2017",BLNK,Blink Charging Co.,Reverse,1 for 50
"Aug 29, 2017",LINUF,Liniu Technology Group,Reverse,1 for 6
"Aug 28, 2017",SYBX,Synlogic Inc,Reverse,1 for 7
"Aug 24, 2017",PSHG,Performance Shipping Inc,Reverse,1 for 7
"Aug 18, 2017",FLUX,Flux Power Holdings Inc,Reverse,1 for 10
"Aug 15, 2017",RMGN,Rmg Networks Holding Corp,Reverse,1 for 4
"Aug 3, 2017",TOPS,Top Ships Inc,Reverse,1 for 30
"Aug 3, 2017",ATRX,Adhera Therapeutics Inc,Reverse,1 for 10
"Aug 3, 2017",ACHV,Achieve Life Sciences Inc,Reverse,1 for 11
"Aug 2, 2017",SVU,Supervalu Inc,Reverse,1 for 7
"Aug 2, 2017",MTEM,Molecular Templates Inc,Reverse,1 for 11
"Aug 1, 2017",TDW,Tidewater Inc,Reverse,1 for 32.26
"Jul 27, 2017",PSHG,Performance Shipping Inc,Reverse,1 for 6
"Jul 25, 2017",BLIN,Bridgeline Digital Inc,Reverse,1 for 5
"Jul 25, 2017",ALPN,Alpine Immune Sciences Inc,Reverse,1 for 4
"Jul 21, 2017",DRYS,Dryships Inc,Reverse,1 for 7
"Jul 20, 2017",DARE,Dare Bioscience Inc,Reverse,1 for 10
"Jul 14, 2017",SRL,Scully Royalty Ltd.,Reverse,1 for 5
"Jul 14, 2017",KZIA,Kazia Therapeutics Ltd.,Reverse,1 for 4
"Jul 12, 2017",ICLD,Intercloud Systems Inc,Reverse,1 for 4
"Jul 12, 2017",ANY,Sphere 3d Corp,Reverse,1 for 25
"Jul 10, 2017",FTRCQ,Frontier Communications Corp,Reverse,1 for 15
"Jul 10, 2017",CDMO,Avid Bioservices Inc,Reverse,1 for 7
"Jul 6, 2017",BXEFF,Bellatrix Exploration Ltd.,Reverse,1 for 5
"Jul 5, 2017",PSHG,Performance Shipping Inc,Reverse,1 for 7
"Jul 3, 2017",GTBP,Gt Biopharma Inc,Reverse,1 for 300.3
"Jun 23, 2017",TOPS,Top Ships Inc,Reverse,1 for 15
"Jun 22, 2017",DRYS,Dryships Inc,Reverse,1 for 5
"Jun 19, 2017",ARNA,Arena Pharmaceuticals Inc,Reverse,1 for 10
"Jun 16, 2017",CIEIQ,Cobalt International Energy Inc,Reverse,1 for 15
"Jun 15, 2017",XRX,Xerox Holdings Corp,Reverse,1 for 4
"Jun 15, 2017",PBOX,Paybox Corp,Reverse,1 for 200
"Jun 15, 2017",CVM,Cel Sci Corp,Reverse,1 for 25
"Jun 13, 2017",XCOOQ,Exco Resources Inc,Reverse,1 for 15
"Jun 9, 2017",EFSH,1847 Holdings LLC,Reverse,1 for 25
"Jun 8, 2017",WSTL,Westell Technologies Inc,Reverse,1 for 4
"Jun 7, 2017",YGYI,Youngevity International Inc,Reverse,1 for 20
"Jun 6, 2017",PRPO,Precipio Inc,Reverse,1 for 30
"Jun 6, 2017",AMRSQ,Amyris Inc,Reverse,1 for 15
"Jun 5, 2017",PBIO,Pressure Biosciences Inc,Reverse,1 for 30
"May 30, 2017",YTENQ,Yield10 Bioscience Inc,Reverse,1 for 10
"May 30, 2017",JHG,Janus Henderson Group PLC,Reverse,1 for 2
"May 30, 2017",IMNN,Imunon Inc,Reverse,1 for 14
"May 26, 2017",BAA,Banro Corp,Reverse,1 for 10
"May 24, 2017",AREC,American Resources Corp,Reverse,1 for 30
"May 22, 2017",TRNX,Taronis Technologies Inc,Reverse,1 for 10
"May 22, 2017",NGG,National Grid PLC,Reverse,1 for 1.09
"May 22, 2017",MT,Arcelormittal,Reverse,1 for 3
"May 19, 2017",SONN,Sonnet Biotherapeutics Holdings Inc,Reverse,1 for 10
"May 16, 2017",ALO,Alio Gold Inc,Reverse,1 for 10
"May 15, 2017",REXXQ,Rex Energy Corp,Reverse,1 for 10
"May 12, 2017",NURO,Neurometrix Inc,Reverse,1 for 8
"May 11, 2017",TOPS,Top Ships Inc,Reverse,1 for 20
"May 11, 2017",ELDN,Eledon Pharmaceuticals Inc,Reverse,1 for 9
"May 11, 2017",DRYS,Dryships Inc,Reverse,1 for 7
"May 10, 2017",SAVA,Cassava Sciences Inc,Reverse,1 for 7
"May 8, 2017",USAU,Us Gold Corp,Reverse,1 for 4
"May 8, 2017",IHG,Intercontinental Hotels Group PLC,Reverse,1 for 1.04
"May 5, 2017",RBCN,Rubicon Technology Inc,Reverse,1 for 10
"May 5, 2017",IRD,Opus Genetics Inc,Reverse,1 for 10
"May 5, 2017",ALT,Altimmune Inc,Reverse,1 for 10
"May 1, 2017",DUOT,Duos Technologies Group Inc,Reverse,1 for 35
"May 1, 2017",CIVI,Civitas Resources Inc,Reverse,1 for 111.61
"May 1, 2017",ANTH,Anthera Pharmaceuticals Inc,Reverse,1 for 8
"Apr 28, 2017",TGHI,Touchpoint Group Holdings Inc,Reverse,1 for 6
"Apr 28, 2017",SVRA,Savara Inc,Reverse,1 for 69.98
"Apr 25, 2017",OTRKQ,Ontrak Inc,Reverse,1 for 6
"Apr 25, 2017",ARMP,Armata Pharmaceuticals Inc,Reverse,1 for 10
"Apr 20, 2017",PPCB,Propanc Biopharma Inc,Reverse,1 for 250
"Apr 20, 2017",PLXPQ,Plx Pharma Inc,Reverse,1 for 8
"Apr 19, 2017",QMCO,Quantum Corp,Reverse,1 for 8
"Apr 13, 2017",IMNPQ,Immune Pharmaceuticals Inc,Reverse,1 for 20
"Apr 11, 2017",DRYS,Dryships Inc,Reverse,1 for 4
"Apr 10, 2017",PED,Pedevco Corp,Reverse,1 for 10
"Apr 7, 2017",SSKN,Strata Skin Sciences Inc,Reverse,1 for 5
"Apr 6, 2017",CIIT,Tianci International Inc,Reverse,1 for 40
"Mar 28, 2017",GFASY,Gafisa SA,Reverse,1 for 13.48
"Mar 28, 2017",EVSNF,Elbit Vision Systems Ltd.,Reverse,1 for 10
"Mar 20, 2017",SEII,Sharing Economy International Inc,Reverse,1 for 4
"Mar 17, 2017",TNXP,Tonix Pharmaceuticals Holding Corp,Reverse,1 for 10
"Mar 17, 2017",ROSGQ,Rosetta Genomics Ltd.,Reverse,1 for 12
"Mar 15, 2017",XYLO,Xylo Technologies Ltd.,Reverse,1 for 10
"Mar 13, 2017",FCSC,Fibrocell Science Inc,Reverse,1 for 3
"Mar 10, 2017",DGLT,Digiliti Money Group Inc,Reverse,1 for 1.5
"Mar 3, 2017",MNKD,Mannkind Corp,Reverse,1 for 5
"Mar 3, 2017",CPAC,Cementos Pacasmayo Saa,Reverse,1 for 1.25
"Mar 1, 2017",XTIA,Xti Aerospace Inc,Reverse,1 for 15
"Mar 1, 2017",SGY,Stone Energy Corp,Reverse,1 for 5.68
"Mar 1, 2017",GNL,Global Net Lease Inc,Reverse,1 for 3
"Mar 1, 2017",DZSI,Dzs Inc,Reverse,1 for 5
"Feb 27, 2017",TEUM,Pareteum Corp,Reverse,1 for 25
"Feb 27, 2017",TEAR,Tearlab Corp,Reverse,1 for 10
"Feb 23, 2017",RNVA,Rennova Health Inc,Reverse,1 for 30
"Feb 22, 2017",GLAE,Glassbridge Enterprises Inc,Reverse,1 for 10
"Feb 22, 2017",ERMS,Eroomsystem Technologies Inc,Reverse,1 for 50
"Feb 16, 2017",PRSO,Peraso Inc,Reverse,1 for 10
"Feb 15, 2017",NTRP,Nexttrip Inc,Reverse,1 for 2
"Feb 15, 2017",BTCS,Btcs Inc,Reverse,1 for 59.99
"Feb 13, 2017",GYRE,Gyre Therapeutics Inc,Reverse,1 for 15
"Feb 10, 2017",XTLB,Xtl Biopharmaceuticals Ltd.,Reverse,1 for 5
"Feb 10, 2017",SOL,Emeren Group Ltd.,Reverse,1 for 5
"Feb 9, 2017",JXG,Jx Luxventure Group Inc,Reverse,1 for 15
"Feb 6, 2017",MTBLY,Moatable Inc,Reverse,1 for 5
"Jan 26, 2017",RGSEQ,Real Goods Solar Inc,Reverse,1 for 30
"Jan 25, 2017",QGEN,Qiagen Nv,Reverse,1 for 1.04
"Jan 23, 2017",DRYS,Dryships Inc,Reverse,1 for 8
"Jan 20, 2017",SPRT,Supportcom Inc,Reverse,1 for 3
"Jan 13, 2017",NUWE,Nuwellis Inc,Reverse,1 for 30
"Jan 13, 2017",CTEK,Cynergistek Inc,Reverse,1 for 3
"Jan 12, 2017",ATLX,Atlas Lithium Corp,Reverse,1 for 500
"Jan 10, 2017",ASPU,Aspen Group Inc,Reverse,1 for 12
"Jan 9, 2017",XAIR,Beyond Air Inc,Reverse,1 for 100
"Jan 9, 2017",PALI,Palisade Bio Inc,Reverse,1 for 13
"Jan 6, 2017",IPM,Intelligent Protection Management Corp,Reverse,1 for 35
"Jan 6, 2017",GEVO,Gevo Inc,Reverse,1 for 20
"Jan 4, 2017",HLT,Hilton Worldwide Holdings Inc,Reverse,1 for 3
"Jan 3, 2017",CTIC,Cti Biopharma Corp,Reverse,1 for 10
